SALE_PRC,LND_SQFOOT,TOT_LVG_AREA,RAIL_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age
1400000,5250,2900,393.6,18930.6,8758.9,8048.6,2
790000,7650,2123,2312,15548.7,13767.2,3852.4,60
1375000,6750,5053,1575.8,16692.5,11850.1,5201.4,25
5.00E+05,5000,1104,400.1,18751.3,8911.1,7854.1,69
6.00E+05,5000,1159,473.3,18598.6,9104.2,7661.6,18
1625000,8100,3711,1556.8,16547.7,11957.2,5046.2,22
745000,4950,2050,2126.5,15571.9,13555.8,3880.8,34
1900000,4800,3600,2253.5,15400.6,13831.9,3704.3,6
1485000,6250,2737,524.6,18147.9,9507.9,7150,0
1150000,9900,2157,2106.7,15348,13714,3653.6,23
780000,6120,2429,1874.3,15628.3,13251.2,3962.2,38
850000,6000,1788,1812.7,15296.4,13486.4,3620.3,19
1975000,6400,4483,1092.7,16296.8,11645.5,4906.7,1
2270000,13375,3696,1292.7,15569.1,12610.1,4025.5,16
1350000,20000,2572,653,16555.2,10938.1,5329.6,66
2200000,9000,4370,1531.4,14971.9,13471.1,3315.1,1
640000,8800,1787,1074.5,15457.7,12454.1,3960,60
680000,8800,1787,1074.5,15457.7,12454.1,3960,60
955000,6960,2210,524.4,15668.1,11728.7,4408.5,10
1310000,10086,2901,1267.6,14345.5,13756.7,2682.5,18
840000,7350,2225,824.4,14663.6,13017,3151.7,60
1340000,8400,2506,1121.5,14148,13802.5,2494,10
1410000,15681,3275,852.7,14360,13284.3,2804.3,45
8.00E+05,5250,2326,134.6,15633.2,11385.7,4550.7,11
2500000,12408,4867,1003.1,13848.2,13848.2,2188.5,16
865000,9750,2679,1164.8,13469.8,13469.8,1773.8,41
1175000,7309,2109,604.4,14293.2,13162.7,2814.6,17
1140000,9000,2646,568.5,13972,13405.6,2462.2,61
950000,9000,2785,496.8,13952.7,13355.8,2465.8,61
1180000,10440,2632,966.2,13157.5,13157.5,1461.3,62
815000,9000,2719,737.5,12833,12833,1137.1,36
975000,14000,2830,623.3,11580.4,11580.4,446,58
2475000,18000,4415,920.5,11211.9,11211.9,694.5,13
1650000,5000,3546,1030.1,10772.5,10772.5,833.5,6
810000,10500,2360,299.2,11283.9,11283.9,104.7,16
620000,13005,1549,632.8,18797.7,7722,8374.9,55
310000,6100,1288,372.4,18132.9,8558.1,7557.6,71
375000,5830,1315,950,18799.6,7484.7,8519.5,38
475000,6144,2040,651.3,17987.2,8431.8,7538.6,29
320000,6000,1194,257.7,16805.3,9817.2,6082.8,45
499000,7018,1747,390.7,16828,9683.1,6175.1,26
412000,5750,1476,805.4,17035.7,9134.1,6609.6,31
470000,5750,1716,751.2,16918.1,9283.3,6459,68
520000,14375,2167,1038.3,17254,8670.6,6960.6,79
497000,5750,1837,1037.6,16776,9180.7,6461.9,46
310000,6550,1179,341.1,15433,11008.5,4657.8,58
4.00E+05,6550,2322,325.1,15402.3,11060.1,4616.2,57
525000,6900,1649,1765.8,18145.5,7372.1,8244.1,38
575000,7150,2426,679.2,15794.1,10369.8,5243.1,40
572500,8400,1860,558.6,15371.2,10878.1,4685.7,28
365000,6250,985,1828.1,17798.4,7644.6,7932.6,48
417000,6250,1782,2163.9,18257.3,6983.3,8566.9,37
420000,6202,1222,1138.9,15770.6,10046.8,5460.2,36
460000,10275,1676,518.2,14553.8,11685.8,3818.8,57
555000,5500,1650,2246.3,17782,7351.4,8109.6,12
495000,5050,1281,1872.4,16694.4,8632.1,6851.5,48
410000,5850,1622,1334.4,15455.8,10199.2,5276.6,37
475000,7252,1516,935.5,14582.7,11362.3,4097.7,26
540000,5850,1963,1490.5,15349.4,10183.7,5271.8,39
470000,7020,1419,1282.5,14874.2,10791.6,4653.4,29
420000,7020,1969,1183.7,14656.4,11081.1,4362.6,59
520000,5850,1614,935.6,14117.6,11820.5,3626.8,24
539000,8775,1981,1752,15630.9,9693.7,5724.2,19
495000,5000,1907,945.9,13963.7,11968.4,3429.4,16
529000,5178,1741,1888.7,15810.2,9463.5,5951.1,13
375000,5850,1126,1145.5,14263.6,11516.6,3934.7,39
630000,5600,1638,2709.9,17113.6,7685.1,7750.3,12
299000,7020,1517,1883.2,15136.7,10102.2,5323.2,56
4.00E+05,5850,1930,1816.1,14981.4,10318.2,5126.5,48
410000,5850,1153,1284.1,13806.8,11859.4,3581.8,46
375000,5750,1933,621.4,12560.4,12560.4,1698.8,48
350000,5900,1632,2321.2,15705.1,9266.2,6126.2,52
480000,5850,2067,2205.1,15413,9632.2,5811.7,47
373000,8175,3195,2025.5,25384.3,4040.8,15548.7,66
275000,6250,880,1047.3,22601,4928.9,12469.8,67
3.00E+05,5500,1294,978.7,21473.2,5560.9,11278.6,67
310000,3750,1349,608,20100.9,6825,9718.9,59
350000,8580,1704,2324.2,22801.1,3536.4,13144.8,70
370000,5500,2486,1728,21293.6,4935,11389.3,68
260000,6050,1025,1678.3,21156.2,5071,11231.8,64
190500,3300,1020,1509.7,20708.1,5541.5,10700.6,89
220000,4800,1478,3088.1,23043.3,2705,13703.5,91
280000,7440,923,2649.6,21925.3,3667.7,12426.7,75
325000,7000,1485,2021.4,20282.3,5365.9,10528.3,63
270000,6950,990,2611.6,19375,5650.2,9910,65
3.00E+05,5700,971,3286.2,19723.6,4896.7,10589,67
519000,2385,2255,4378.4,21311.4,2904.1,12564.8,1
8.00E+05,11900,1443,4273.2,20646.7,3477.2,11923,91
3.00E+05,5000,1399,2636.2,24913.7,8398.6,13832.2,57
550000,10000,2999,1775.8,25832.2,7839.7,14922,53
660000,5000,2079,1781.3,25620.4,7747.1,14721.1,0
4.00E+05,5000,1405,2004.5,25354.6,7861,14412.9,18
346000,5000,994,2280.1,25015.6,8028.5,14018.8,53
375000,5000,1349,1676.7,25597.3,7641.8,14721.1,59
715000,10000,2610,1896.7,25289,7751.1,14365,41
415000,5000,946,2364.2,24570.9,8154.2,13528.9,35
259000,5000,1185,1111.7,26039.5,7310.1,15277.1,92
470000,5000,2123,1146.5,26004.1,7322.2,15236.3,9
392000,5000,1465,1901.8,25071.4,7676.9,14157.1,59
350000,6600,1226,715.8,25318.4,6659.3,14667.5,90
487000,6250,1022,1412,24237.2,7201.6,13399.9,51
320000,5400,1158,817.3,25050.5,6657.4,14383.4,63
405000,3240,1120,2123,22295.5,8522.8,11158.7,26
397000,3240,1120,2102.2,22280,8506.4,11147.5,26
460000,6250,1264,1082.4,24137.7,6872.5,13380.7,61
1075000,5000,3525,1801.1,22373.1,8148.9,11323.4,26
877500,3562,2784,231.2,21267.4,7026.8,10610.7,1
590000,7500,1294,267.2,21164.6,7113.4,10487.4,61
6.00E+05,5984,1985,1565.3,28601.3,9120.2,17683.7,35
585000,7188,1056,4083.7,25741.5,9926.1,14412.4,78
680000,11593,876,2292.1,27553.1,9100.7,16514.2,60
630000,12484,1467,2345,27488.7,9111.1,16440.9,66
260000,7540,1549,1895.4,27885.9,8957.1,16915.7,26
189000,9500,1699,605.1,29326.9,8923,18573.3,40
275000,5000,1273,591.9,28991.4,8661.2,18252,31
169000,5000,1378,2444.1,26861.5,8870,15807.2,59
166000,5000,1169,2784.2,26477.1,8999.7,15365,96
710000,5000,2843,2265.5,26901.5,8735.7,15879.3,0
372500,5800,1723,3490.5,25518.3,9304.6,14287.6,22
415000,8000,1895,636.6,28564.6,8403.4,17825.5,40
333700,5700,1430,2214.7,26720.9,8607.3,15710.4,24
194000,5000,1288,2584.5,26306.3,8749.7,15232.8,68
360000,5000,1320,2615.8,26269,8763.4,15189.7,23
150100,3500,880,1399.3,27466.8,8292.2,16605.6,54
206000,3675,1411,3215.8,25169.1,8972.3,13981.6,74
360000,4900,1259,3214.2,25062.3,8981.3,13870.2,65
295000,4500,1056,876.6,27202.9,7711.6,16457,11
290000,6139,1322,301.7,27611.7,7469.6,16974.4,31
276000,4400,1273,847.9,26752.8,7436.2,16026.8,6
340000,5000,1340,1360.7,25984.9,7510.2,15168.2,54
326000,5000,1359,1425.3,25908.1,7535.5,15079.3,56
325000,5000,1624,1491,25829.6,7562.6,14988.4,14
380000,5000,1422,1524.2,25799.2,7576.8,14953.1,39
1130000,10000,2023,6444.9,32450.8,15139.7,20285.8,16
1200000,10000,2688,5364.4,33215.7,14921.8,18894.9,50
1005000,16100,1870,5446.8,32822.5,14713.3,19248.8,70
1604600,7908,2950,5765.3,32437.7,14701.1,19751.5,0
1220000,11270,2851,7131.8,31090.2,14835.4,19493.4,27
9.00E+05,7567,2185,5955.1,32089.5,14567,20210.1,32
915800,7633,2222,6152.1,31774.8,14494.6,20257.1,22
1550000,6500,2701,5507.2,32262.8,14375,19743.4,16
1200000,10500,2489,5556.1,31928.6,14175.3,20010.2,41
865000,8450,1627,5668.1,31817.7,14164.4,20178.7,47
950000,9100,1595,4678.1,32675.7,14084.9,18842.6,18
2550000,13950,5300,6376.2,30967.1,14194.9,19423.3,13
2325000,9314,4004,5298.1,31859.7,13978.2,19893.5,0
567500,6164,1432,5497.9,31513.3,13866.9,20048.3,77
750000,6480,1778,4844.9,32094.2,13792.2,19420.7,27
1950000,6480,3770,4918.1,32009.6,13788.7,19534.8,0
818600,11500,2624,5992.2,30811,13810.8,19295.5,86
1825000,8175,3461,4714.8,32056.2,13687.9,19346.1,10
1450000,6540,3908,4763.4,32017.7,13685.6,19421.7,9
1915000,15074,4863,6532.1,30000.9,13807.3,18434.5,33
545000,5650,1404,4485.9,31611.9,13221.9,19545.4,64
855000,7797,1401,4302.3,31671,13142.8,19361.5,61
650000,11589,2951,6156.4,29787.3,13377.4,18242.7,51
2100000,20008,4095,5232.9,30504.2,13061,19041.6,10
590000,6780,1236,3805.7,31994.8,13027.8,18771.2,67
750000,6753,1376,4316.7,31244.3,12868.3,19705.1,80
505000,6816,1280,4357.9,31197,12867.3,19769.5,76
2100000,17624,5153,5599.1,29897.3,12994.7,18407,34
635000,5188,1593,5632.1,29815.4,12973.2,18324.6,46
830000,6879,1679,4035.3,31308.8,12711,19463.2,39
1450000,11632,3386,4425.7,30710.2,12630.8,19348.5,49
1400000,10752,2967,5204.4,29868.5,12679.1,18416.8,17
2400000,11865,3971,3103.1,31130.8,11960.5,18943.8,23
1535000,9600,3508,5130.2,28984.2,12147.6,17535.6,36
450000,5000,1528,2858.7,31201,11844.9,18741.7,57
1552000,18800,2733,5291,28394.3,11999.9,16922.4,86
2550000,11544,3255,5812.4,27890.3,12219.9,16363.8,37
1175000,12209,2465,4036.7,29335,11520,18014.7,91
595000,5400,1025,2778.2,30645.2,11380.9,19156.6,70
1200000,6500,2816,3152,30183.5,11335.4,18990.6,29
1.00E+06,6400,2892,2760.2,30444.9,11260.7,19263,29
654500,7980,2229,4134.8,28883.8,11298.9,17549.3,41
2145000,6613,3945,2911.5,30150.9,11119.7,18984.7,1
614300,6000,1333,2661.8,30113.1,10960.6,18986.8,51
756500,5850,2089,2226.7,30555.4,10934.4,18878.3,28
1200000,16800,3873,3928.3,28636.6,11032.5,17329.2,41
1400000,13068,2579,5142.7,27381,11432.6,15918.7,33
2300000,10500,4452,3975.8,28408.6,10973.6,17092.4,13
2600000,32706,4294,3540.5,28732.9,10784.6,17480.2,40
770000,7950,1876,3822.3,28492.6,10847,17207.8,66
1215000,10062,2675,3995.3,28267.9,10885.1,16955.9,7
920000,10500,1587,1961.6,30358.6,10620.9,18823.2,36
849000,8400,1543,2008.3,30312.3,10614.6,18895.9,34
1759000,9080,4271,2553.4,29681.3,10576.9,18578.6,9
875000,7600,1904,4645.6,27428.2,11018.2,16035.2,62
837000,7000,1943,3890.7,28104.5,10705.2,16809.5,30
9.00E+05,12268,2984,2937.3,29049.5,10485.1,17887.6,26
1390000,7000,3475,3777.5,28005.4,10561.6,16726.2,16
1920000,9100,3743,2988.9,28771,10348.7,17605,17
1300000,9444,3554,2494.7,29206.3,10232.2,18115.8,16
1385000,10228,3447,4327.5,27249.8,10689.5,15880.8,18
810000,10899,2328,3120.2,28453.6,10269.5,17269.3,65
1.00E+06,10125,2093,1891.4,29707,10114.6,18710.7,8
885000,7000,2377,3461.6,27856.3,10223.7,16623.8,28
1760000,9600,4214,1629.1,29719.7,9925.5,18770.4,20
1115000,11250,3279,1780.8,29513.2,9908.2,18536.9,36
765000,7425,1711,1838.6,29440,9903.9,18454.1,41
1400000,8100,3811,1912.3,29269.7,9862,18269.3,11
1375800,7000,3133,3695.1,27307.7,10157.8,16042,11
925000,7000,2877,3723.8,27270,10167.8,15999.5,34
724500,12600,2488,1305.4,29863.6,9822.8,18673.5,34
865000,7000,2001,3026.2,27859.7,9855.3,16697.4,63
1250000,7000,2639,3701.7,27059.3,10057.5,15792,12
804000,9450,2584,1817.3,29015.7,9626.5,18034.8,56
1100000,10150,2989,1717.5,29076.7,9558,18120.3,13
1250000,21450,1917,2306.6,28314.2,9575.2,17254.6,41
775000,9009,1600,2771.6,27849,9645.7,16725.2,61
9.00E+05,8100,2564,1655,28900.7,9417.4,17948.7,36
650000,8300,1668,2249.9,27915,9263.7,16879.5,81
1550000,21188,2251,4329.3,25036.1,10154,13627,63
1200000,10500,2710,3099.7,33154.9,13455.9,17369.8,61
1155000,12000,2402,2668.9,33260.7,13287.8,16994.1,46
1545000,10000,3048,2819.5,32644.7,12892,17582.3,25
1100000,10000,2934,3055.6,32369.8,12830.6,17952.6,40
547000,5500,1487,3472.3,31958.9,12798,18552,46
745000,7250,1815,3313.4,32091.2,12777.6,18356.6,46
1220000,10000,3052,2685,32398.4,12620.3,17686.8,40
567500,6500,1532,3197,31822.1,12503.6,18492.7,51
875000,12500,1968,2532.3,32134.2,12323.2,17795.1,55
2041700,12500,3759,2640.1,32005.1,12293.2,17966.3,35
1125000,12500,2351,2286.8,31934.5,12015.9,17794.4,56
2325000,18000,4109,1609.6,32357.2,11940.3,17027.4,36
601900,6250,1944,1798.7,32071.2,11800.6,17410.6,49
1440000,12000,3237,918.1,32766.3,11840,16270.1,37
557000,5000,1491,1341.6,31993.3,11479.2,17170.2,46
625000,8500,1581,2207.2,30869.3,11164.8,18596.3,47
1125000,9038,2715,1063.2,31772.4,11131.5,17183.8,23
990000,5500,2584,1536.5,30727.4,10594.7,18273.1,12
980000,12300,1943,832.9,31311.4,10592.6,17311.8,22
687500,5000,1890,1280.1,30785,10470.2,18049.7,30
650000,5000,1648,1573.9,30431.8,10399.3,18504.2,26
715000,8942,1803,439.3,32844.5,11141.3,15316.3,36
690000,10000,2255,1152.8,30759.5,10378.6,17951.3,56
9.00E+05,5000,2579,1366.1,30521.6,10327.5,18293,6
1825000,15188,2571,408,31528.6,10511.1,16864.4,65
772000,7500,1609,672.9,30276.6,9688.9,17978.4,10
705000,7500,1668,851.3,30057.9,9640,18255.8,16
1285000,10000,3070,535.9,31696.9,10059.4,16046.7,6
549000,5000,1201,890.3,29877.1,9521.6,18424.9,16
680000,8000,1951,738.1,29802.7,9372.6,18361.3,11
1200000,10000,2948,793,31620,9853,15945.7,13
1071500,11800,2664,1057,31691.3,9772,15715.3,34
2500000,17500,4644,1293.4,31925,9839.3,15385.9,0
615000,5000,1557,430.4,30475.7,9059.2,17055.3,23
915000,11500,2276,1098.8,30648.5,8830.1,16464.3,58
767000,7500,1796,526.4,29972.2,8578.7,17360.6,11
687500,5000,2239,927.1,29964.1,8331.7,17161.9,30
745000,6700,2042,841.2,29851.2,8288.7,17279.6,29
1330000,15000,3887,1361.7,30415.1,8464.8,16458.6,62
410000,6250,1114,288.6,28980.2,7939.8,18275.2,70
1625000,16600,4030,2179.4,31219.9,8811.6,15401.9,11
625000,7885,1703,1365.7,29718.2,7837.7,17040.7,28
1435000,12000,2727,1181.4,29046.1,7393.7,17703.4,28
1050000,8400,2866,2424.4,30031.1,7555.3,16260.8,6
1060000,12285,2560,1767.8,28785.8,6794.3,17571.9,46
775000,8400,1849,1936.1,28831,6732.8,17468.5,34
1001400,12100,2716,2704.6,29740.1,7131.3,16315.5,40
1360000,15000,2851,3158.5,30295.4,7431.2,15651.8,15
1785000,14750,5084,2786.9,29681,7027.2,16302,41
775000,10000,2092,3605.8,30442.9,7401.2,15323.3,36
1255000,10079,2977,2436.1,28784.6,6393.8,17205.6,21
682000,5700,1917,2580.7,28957,6468.7,17045,11
782500,10000,2152,3472.8,29780.1,6805.3,15903.5,35
1700000,17400,4503,3423.7,29402.9,6459.1,16146.4,41
745000,14000,3131,2527.7,28246.6,5828.2,17555.5,39
725000,10800,2583,3962.8,29822.5,6641.8,15619.3,58
580000,5250,1786,3160.8,28734.4,5940.2,16920.5,25
1175000,7875,3299,3269.6,28725.8,5874.6,16846.6,32
971000,5150,2556,3549.8,28865.6,5870.3,16626,6
607500,5000,1962,2222.4,27079.5,5055.9,17160.9,30
1250000,12540,2771,2731.8,27707.1,5229.8,17246.1,21
640000,11000,1946,2475.7,27354.9,5092,17275.7,60
745000,10185,1961,4841.5,30298.5,6827.6,14849.3,42
715000,10500,2043,3580.7,28524.3,5520.5,16831.8,51
1525000,15100,4782,3980.5,28852.3,5656,16384.7,81
560000,8250,1719,2861.4,27434.1,4912.7,16980.5,55
1049000,7760,2292,5075.8,30147.4,6607,14857,6
710000,5735,2128,4766.6,29708.8,6252,15380.7,30
705000,11000,1898,2881.8,27295,4777.8,16880.9,54
859100,11471,3094,4855.2,29774.5,6288,15249.9,61
735000,7875,1892,3325.6,27754.2,4936.3,16762.6,71
442000,6000,1404,2540.7,26717.9,4532.1,16882.7,64
660000,6000,1767,2214.7,26272.6,4438.6,16424.2,20
430000,7102,1679,2848.7,27000.5,4573.5,16781.8,40
670000,7500,1813,2597.1,26640.1,4427.8,16786.3,16
888900,9851,2179,5439.7,30132.7,6496.6,14727.3,36
742300,7950,2399,4845.2,29296.5,5797.3,15670.4,58
711000,5940,1680,3309.8,27283.3,4502.6,16490.6,7
2130000,17650,4342,5652.9,30126,6436.5,14620.1,16
7.00E+05,6950,1911,4612.6,28735.2,5280.5,16157,66
552500,5300,1860,2725.5,26195,3979,16426.4,87
855000,11500,3068,5029.4,29045.3,5470.2,15793.5,52
735000,7493,2188,5171.5,29109.2,5504.3,15688.9,90
465000,5500,1088,2265.8,25259.9,3718.9,15528,50
785000,10000,2057,3086.1,26315.9,3797,16140.6,80
616000,5000,1431,2691.7,25754.1,3673.9,16107.7,8
1550000,16600,5612,6022.2,29899.2,6138.9,14659.2,39
1400000,14007,3115,6119.9,29885.5,6110.6,14668.6,69
770000,11000,1899,2450.5,25078.3,3449.7,15424,80
455700,5500,1092,2482.8,24937.3,3355.6,15305.3,70
1200000,11532,2550,5671.8,29011.5,5282.9,15398.1,26
639000,5000,1837,3152.2,25623.7,3199.4,15719.2,19
1100000,5950,2699,2491.4,24651,3256,15030.5,1
580000,6100,1520,3688.8,25997.8,3093.6,15398.2,20
859000,6250,1693,3385.6,25563.5,2964.8,15461.9,27
825000,10500,2625,5943.3,28931.8,5151.2,15087,70
688000,6200,1632,3178.4,25248.5,2916.4,15511.6,19
585000,5000,1617,3471.4,25527.9,2868.4,15362.4,42
420000,5000,1154,2964.5,24721.6,2819.3,15270.6,15
399000,5500,1733,3813.4,25774.2,2809.3,15157.3,82
615000,5500,2215,3623,25500,2723.5,15198.2,31
452000,6465,1203,3163.1,24756.9,2648.6,15330.5,56
575000,9738,1266,2956.2,24371.8,2700.1,14942.5,56
564500,7738,1423,3696.2,25433.6,2610.6,15086.6,69
860000,9625,2578,784.1,35978.1,14619.4,13708,51
2500000,10000,3730,1580.7,34988.3,14121.3,14970.2,20
1775000,5000,3156,1735.8,34833.7,14051.7,15215.9,21
1050000,5000,2953,1596.2,34846.1,13992.1,15116.6,41
1830000,5000,2986,1513.1,34925.9,14029.3,14973.4,16
1200000,10000,4194,1570.8,34589.8,13773.3,15268.9,25
1525000,11000,3526,1222.8,34909.1,13881.1,14796.2,24
1075000,10000,2748,1790.4,34170.7,13532.2,15732.6,26
1175000,10000,2362,1308.8,34503.7,13565.3,15172.2,23
810000,8787,2531,1462.7,34158.3,13347.5,15534.3,46
1050000,16580,3648,771.9,34368.7,13159.1,14984.1,63
867500,11000,2244,663.1,34448.6,13194.2,14823,56
785000,8827,2146,1257.7,33278.4,12474,16087.4,61
8.00E+05,5296,2202,1203.9,33262.6,12430.3,16067.7,29
665000,10500,2455,2392.7,37418.9,13782.8,10668,58
490000,6000,1651,2154.6,37104.8,14071.5,11093.2,62
5.00E+05,7000,1797,514.3,33452.3,12214.8,15531.6,59
540000,7500,1801,2766,36959.2,14147.3,10871.4,58
750000,8400,1808,2572.3,35955.6,13214.4,11758.1,21
9.00E+05,5250,2681,2486.8,35844.6,13133.3,11919.5,6
845000,11445,2331,2472.7,35393.3,12700.7,12181.1,29
1076000,10500,2935,3056,35758.7,12863,11551.1,14
635000,6825,1868,2943.5,35612,12752.5,11760.3,31
1250000,12600,3351,2940.1,35176.4,12325.7,12019.5,41
1100000,15750,4500,3378.5,34905.8,11920.3,11930.5,39
880000,10500,2143,4229.3,35909.7,12685.3,10747,28
636000,5775,1432,4479.4,36020.4,12743.5,10536.7,6
795000,7875,2568,4054.7,35250.5,12068.2,11361.8,32
750000,10500,2167,3873.4,34578.8,11445.6,11951.1,40
760000,10500,2582,3935.6,34399.5,11246.1,12051.7,36
790000,15000,2376,4531.5,35036.4,11727.9,11206.1,66
1650000,11000,3934,4274.2,34690.8,11444.9,11654.2,68
1150000,8450,3179,3547,33738.6,10696.9,12791.1,23
710000,11000,1997,4380.6,34564.3,11290.4,11722.9,41
745000,7500,2431,3672.4,33612.8,10537.2,12826.6,28
980000,7000,3344,3214.2,33012.8,10101.4,13540.4,26
1360000,20000,4155,4054.8,33976.2,10785.9,12222.7,67
650000,10500,2545,5323.2,35465,11983.4,10529,45
960000,10000,3247,3886.1,33502.6,10359.4,12782.7,41
925000,10000,2711,4091.9,33628.1,10423.9,12582.5,57
1115000,10000,2963,4614.5,34094.4,10753,11958.6,16
590000,5000,2084,5509.7,35167.4,11644.4,10747.7,6
695000,5000,2084,5509.7,35167.4,11644.4,10747.7,6
1150000,8500,3261,5608.3,34653.3,11098.2,11086.2,21
750000,10000,1840,5396.8,34207.9,10685.8,11523.5,41
635000,5250,2673,6179.4,34987.3,11346.8,10545.4,30
725000,5500,2102,6218.3,34683.5,11022,10802.2,31
876250,8250,2272,6349.4,34446.8,10759.7,10894.9,31
2650000,17780,5308,4983.2,32424.5,8950.8,13057.8,36
2300000,19175,3961,4871.1,32268.1,8804.6,13254.3,36
1230000,17050,2381,6534.6,34124.2,10404.1,10990.4,36
1725000,13200,3410,5354.1,32486.1,8929.8,12853.4,15
940000,5500,2312,6793.8,34226.6,10475,10890.8,1
1325000,11000,2557,6416.8,33691.3,9974.3,11428.8,1
1450000,15938,4320,4918.6,43997.8,9123.6,9906.5,17
1540000,18077,4821,2777.7,45747.4,6311.6,7288,26
1400000,23624,3372,4241.9,44051.3,8617,9491.6,17
2450000,12400,5085,4136.9,44189.2,8454.6,9339.5,0
1510000,32272,3219,2226.8,45729.8,5987.1,7056.7,16
908400,10800,2328,3855.1,44032.9,8410.3,9369.8,6
1775000,10000,4065,3231.9,44519,7623.7,8653,9
1075000,21300,2716,1441.7,46141.9,5246.9,6267.5,67
1580000,4959,3654,4218.8,43147.1,9365.2,10358.2,15
1800000,15333,4491,1152.7,46326.1,4986.6,5966.6,0
2250000,6403,4530,3900.9,43247.8,9087.7,10119.8,0
1950000,14200,5195,1057.5,46129.2,5135.1,6065.1,1
2400000,14560,5523,3118.7,43443.1,8476.6,9471.5,9
9.00E+05,9840,2411,2838.4,43762.6,8070.4,9039.2,14
935000,10475,2424,2997.1,43594,8290.9,9265.2,16
560000,10650,1492,795.5,45945,5227.8,6052,65
542500,10650,1373,541.3,45739.2,5347.9,6049.5,65
535000,10650,1723,644.6,45620.4,5498.7,6212.7,56
690000,11825,1573,1140.1,45034.8,6168.6,6928.8,62
840000,10960,2129,1078.5,44733.7,6439.7,7124.4,16
1350000,14477,4077,2733.1,42838.5,8826.7,9664.8,11
485000,7500,1444,1262.9,44407.4,6835.8,7513.3,52
590000,11520,1687,835.4,44786.6,6316,6927.3,61
860000,13200,2921,2821,42572.8,9104.5,9917.6,29
870000,18222,2441,1578.1,43896.9,7367.9,8080.1,70
524300,8000,1252,682.5,44814.9,6277.1,6828.4,42
2250000,13677,4876,1580.6,43703.1,7576,8250.4,0
1260000,31222,2379,2839.9,42161.3,9436.6,10221.7,31
525000,13700,1346,937.4,44161.1,6951.6,7495.2,65
650000,19602,3654,552.9,46435.4,4360.8,4230.5,47
385000,10032,1341,394.1,45691.7,5238.7,5402.5,66
510000,9375,1537,895.9,46138.5,4815.8,4775.4,16
355000,7500,1569,682,45815.6,5119.7,5126.7,64
1560000,13500,3909,2209.9,42024.7,9361.6,9923,9
338000,9375,1023,799.3,46254.2,4759.3,4416.4,64
2150000,14000,4596,1330.2,42941.5,8229.6,8678,0
440000,11999,1397,1108.7,45466.1,5501.8,5150.3,61
578000,10575,1919,516.8,46265.3,4900.6,4045.7,21
488000,10500,1593,329.7,44324.3,6590.2,6457.7,48
795000,18400,3233,170,46388.5,4797.2,3693.9,57
483000,10350,1064,321.2,44147.9,6764.1,6596,6
370000,5635,910,849,42232.8,8855.2,8942.5,69
550000,10703,2145,761,44235.3,6691.8,6268.9,47
1300000,10800,3280,1278.4,41651.3,9477.3,9642.2,13
525000,10350,1361,565.5,43955.1,6957.4,6595,16
6.00E+05,6912,1136,619,42222.1,8785.8,8749.5,11
607500,10200,1781,1348.2,44131.7,6860.3,6030.8,16
570000,10010,2238,1631.8,44219.5,6831.7,5778.9,26
535000,16770,1944,492.7,45364.1,6183.1,4037.3,26
668000,10098,2344,2080.4,44066,7105.7,5624.7,17
620000,16588,1682,1919.2,43755.9,7320.9,5949.7,32
620000,9975,2251,1578.9,43189.1,7829,6583.9,11
585000,10152,1614,1913.6,43366.9,7728.5,6260.6,6
350000,11775,1008,1791.7,43012.1,8041.5,6582.6,66
730000,9686,2578,2044.2,43512,7917.2,5612.7,1
470000,10017,1603,2083.4,42195.4,8925.9,7053.4,38
455000,10575,1504,2221.1,42080.6,9085.7,7087.7,16
555000,10260,1648,2685.2,42602.5,8714.8,6439.8,6
335000,10270,1054,2671.1,42372,8919.7,6601.9,66
770000,5673,2919,2168.1,43022,8602.6,5753.1,27
695000,6300,2858,1743,43354.3,8429.2,5329.5,24
390000,10088,1760,2173.8,42904.4,8724.6,5763.7,59
229000,5762,935,802,39317.9,11667.5,10083.6,46
299500,6000,1550,1359,39859.4,11165.5,9339.9,68
230000,4400,934,1955.6,40567.9,10581.8,8470.8,16
325000,6000,1613,822.9,39164.6,11808.8,10187.6,26
